comparison,comparison_label,source,goal,token,Ensembl_ID,Gene_name,n_donors_evaluable,n_donors_nonzero,n_cells_total,median_cells_per_donor,median_donor_effect,mean_donor_effect,min_donor_effect,max_donor_effect,n_donors_positive,n_donors_negative,sign_concordance,bootstrap_ci_low,bootstrap_ci_high,ci_excludes_zero,same_direction_pass_70
luad_to_normal,LUAD → NORMAL,luad,normal,9140,ENSG00000149929,HIRIP3,16,16,63,3.0,0.0003146129349867,-0.0010679082983794,-0.0165431772669156,0.004973292350769,9,7,0.5625,-0.0034581392169153,0.0011005583190126,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,6052,ENSG00000129347,KRI1,14,14,49,3.0,0.0003145405401786,0.0009931728915393,-0.006711883470416,0.0093137025833129,8,6,0.5714285714285714,-0.0012997582431274,0.0032198978686185,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,9565,ENSG00000153989,NUS1,16,16,62,3.0,0.000314229975144,-0.0010786348007737,-0.0146267861127853,0.0092924535274505,9,7,0.5625,-0.0045231300308221,0.0022334502764149,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,15291,ENSG00000185504,FAAP100,8,8,15,1.0,0.000313401222229,-0.0041504024993628,-0.0355189871042966,0.0046254992485046,5,3,0.625,-0.0133039091713726,0.0019876255653798,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,17182,ENSG00000204560,DHX16,17,17,32,2.0,0.0003133714199066,0.0012364834547042,-0.0176167786121368,0.0411669313907623,9,8,0.5294117647058824,-0.0033321805006148,0.0065018771106705,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,11946,ENSG00000167657,DAPK3,13,13,51,4.0,0.0003132124741872,-0.0014693798545079,-0.0119794905185699,0.0069534058372179,7,6,0.5384615384615384,-0.0043327927384047,0.0012145451093331,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,5242,ENSG00000122687,MRM2,16,16,31,2.0,0.0003127474337816,0.0007684910281871,-0.0203217566013336,0.0195309482514858,8,8,0.5,-0.0036517810891382,0.0051237531908554,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,812,ENSG00000060491,OGFR,17,17,131,7.0,0.0003124347163571,0.001723494079235,-0.0121962969692853,0.0125529021024703,10,7,0.5882352941176471,-0.0010631825900539,0.0045379297040453,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,12353,ENSG00000169375,SIN3A,13,13,45,3.0,0.0003121569752693,-0.0011022182253117,-0.0142127498984336,0.00834197178483,7,6,0.5384615384615384,-0.0048109329001118,0.002245703268832,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10267,ENSG00000160145,KALRN,4,4,4,1.0,0.0003121346235275,5.161017179489136e-05,-0.0023355484008789,0.0019177198410034,2,2,0.5,-0.0016127973794937,0.0017160177230834,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1477,ENSG00000079999,KEAP1,16,16,47,3.0,0.0003115907311439,-0.0020918834100787,-0.067541554570198,0.0193363595753908,8,8,0.5,-0.0123610213398933,0.004485142698589,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,14830,ENSG00000183287,CCBE1,3,3,3,1.0,0.000311255455017,-0.0039548600713411,-0.0125896111130714,0.0004137754440307,2,1,0.6666666666666666,-0.0125896111130714,0.0004137754440307,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10278,ENSG00000160193,WDR4,4,4,4,1.0,0.0003108233213424,-0.0005878210067749,-0.0067669749259948,0.0037940442562103,2,2,0.5,-0.0048083066940307,0.0036326646804809,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1773,ENSG00000088727,KIF9,9,9,14,1.0,0.0003107786178588,0.0003467516766654,-0.0182131677865982,0.022944375872612,5,4,0.5555555555555556,-0.0066432055085897,0.0073646635644965,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,7501,ENSG00000138101,DTNB,14,14,24,1.5,0.0003106780350208,7.18087623161929e-05,-0.0102538466453552,0.0104843461886048,9,5,0.6428571428571429,-0.0028019053018873,0.002931755707444,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,16833,ENSG00000198730,CTR9,17,17,99,6.0,0.0003103286027908,0.0005775450242402,-0.007095132023096,0.0116274356842041,9,8,0.5294117647058824,-0.0011556729867286,0.002417829573694,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4853,ENSG00000119402,FBXW2,17,17,86,4.0,0.0003098199764887,-0.0017485421004832,-0.0138828828930854,0.012261473108083,9,8,0.5294117647058824,-0.0047992147159298,0.0014993407870173,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10864,ENSG00000163535,SGO2,11,11,15,1.0,0.0003095567226409,0.0008393194187771,-0.0104365646839141,0.0233127772808074,6,5,0.5454545454545454,-0.0039038594642823,0.0063278850167989,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1067,ENSG00000069275,NUCKS1,17,17,346,21.0,0.0003093983168187,0.0001863502898313,-0.0028950395909222,0.0032343532269199,9,8,0.5294117647058824,-0.000536840386825,0.0009409705047349,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4380,ENSG00000115364,MRPL19,17,17,104,7.0,0.0003093689680099,0.0011977725171305,-0.0093861137117658,0.0125443538029988,10,7,0.5882352941176471,-0.0014963805448418,0.0039121301606371,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,14715,ENSG00000182700,IGIP,6,6,8,1.0,0.0003080144524574,-0.0104464085565672,-0.0698476731777191,0.0060558517773946,3,3,0.5,-0.0345921445017059,0.0032931955324278,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,17700,ENSG00000214717,ZBED1,14,14,26,2.0,0.000306949019432,0.0009737732332377,-0.0193607322871685,0.0225467979907989,8,6,0.5714285714285714,-0.0034958900861619,0.0055820005968035,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,8651,ENSG00000145911,N4BP3,12,12,13,1.0,0.0003067255020141,0.002446969350179,-0.0112925916910171,0.0349341928958892,6,6,0.5,-0.0026135191010932,0.0091416571910182,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,3321,ENSG00000106683,LIMK1,16,16,35,2.0,0.0003060350815455,-0.0027319011666501,-0.0377921909093856,0.0096775144338607,8,8,0.5,-0.0083368801502122,0.0017082403055004,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10538,ENSG00000162341,TPCN2,4,4,5,1.0,0.0003055483102798,-0.0013193525373935,-0.0071022659540176,0.0012137591838836,3,1,0.75,-0.0052436329424381,0.0009800270199775,False,True
luad_to_normal,LUAD → NORMAL,luad,normal,10298,ENSG00000160233,LRRC3,4,4,4,1.0,0.0003054738044738,-0.0054556429386138,-0.0268785953521728,0.0044450759887695,2,2,0.5,-0.0199593752622604,0.0032869726419448,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4095,ENSG00000112996,MRPS30,15,15,129,8.0,0.0003048756292888,-3.803579855405498e-05,-0.0075305862860246,0.0039054844528436,8,7,0.5333333333333333,-0.0018084488729169,0.0016412475705327,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13415,ENSG00000174514,MFSD4A,4,4,5,1.0,0.0003045573830604,0.005947595462203,-0.0008254796266555,0.0240067467093467,2,2,0.5,-0.0006464459002017,0.017888206988573,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,2572,ENSG00000101911,PRPS2,18,18,59,3.0,0.000304261688143,-0.000809112593911,-0.0131695978343486,0.0140329785645008,10,8,0.5555555555555556,-0.0038595905406745,0.0018075601265688,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,15509,ENSG00000186468,RPS23,19,19,1391,92.0,0.0003042068578057,0.0002317276500265,-0.0056551694869995,0.004076029573168,12,7,0.631578947368421,-0.0007091066880078,0.0010703268479443,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,3659,ENSG00000109689,STIM2,17,17,82,4.0,0.0003040308753649,0.0016594651580399,-0.0077122648557027,0.0315473452210426,9,8,0.5294117647058824,-0.0018368894904095,0.006213121758826,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,11888,ENSG00000167468,GPX4,19,19,623,38.0,0.0003031798919966,0.000263488345242,-0.0040971624643303,0.0034078866243362,12,7,0.631578947368421,-0.0006361554027806,0.0010561971297487,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,459,ENSG00000026652,AGPAT4,12,12,23,2.0,0.0003017783164978,0.0005590273067355,-0.0084181949496269,0.0244678929448127,8,4,0.6666666666666666,-0.0031919816353668,0.0055952451735114,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,17189,ENSG00000204576,PRR3,14,14,23,1.0,0.0003012903034687,0.0082094240046682,-0.0362276844680309,0.1481920778751373,8,6,0.5714285714285714,-0.0073011658841832,0.0318621795957109,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13198,ENSG00000173230,GOLGB1,17,17,173,11.0,0.0003007538616657,0.0013259595274886,-0.0025923490524291,0.0092230832034891,9,8,0.5294117647058824,5.361831442602137e-05,0.002923043877607,True,False
luad_to_normal,LUAD → NORMAL,luad,normal,14808,ENSG00000183155,RABIF,17,17,100,5.0,0.0003007538616657,-0.0017873698590797,-0.0157198421657085,0.0037525091320276,10,7,0.5882352941176471,-0.0044684598506858,0.0004065779273592,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1818,ENSG00000089195,TRMT6,17,17,70,4.0,0.0003002658486366,0.0003158736744431,-0.0102780923247337,0.0119324922561645,9,8,0.5294117647058824,-0.0017359979877102,0.0023143715929652,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,16258,ENSG00000196550,FAM72A,4,4,4,1.0,0.0003001391887664,0.0009138584136962,-0.0021164417266845,0.0051715970039367,3,1,0.75,-0.0014693289995193,0.0039107650518417,False,True
luad_to_normal,LUAD → NORMAL,luad,normal,8754,ENSG00000146733,PSPH,3,3,5,1.0,0.000299721956253,0.0051628947257995,-0.0006363987922668,0.0158253610134124,2,1,0.6666666666666666,-0.0006363987922668,0.0158253610134124,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,2437,ENSG00000101166,PRELID3B,17,17,125,8.0,0.0002988102761181,-0.0033758277730116,-0.0165707419315973,0.0035821512341499,9,8,0.5294117647058824,-0.0060683681310635,-0.0008692927270566,True,False
luad_to_normal,LUAD → NORMAL,luad,normal,8026,ENSG00000141560,FN3KRP,16,16,68,4.0,0.0002986546605825,0.0009554734086758,-0.0294048994779586,0.022414044290781,10,6,0.625,-0.0043063087541483,0.0057501696004848,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,6291,ENSG00000130997,POLN,1,1,1,1.0,0.0002983212471008,0.0002983212471008,0.0002983212471008,0.0002983212471008,1,0,1.0,0.0002983212471008,0.0002983212471008,True,True
luad_to_normal,LUAD → NORMAL,luad,normal,8157,ENSG00000142676,RPL11,19,19,1406,94.0,0.0002977697038522,9.38596589508528e-05,-0.0067318975925445,0.0046599424359473,10,9,0.5263157894736842,-0.0009467784574358,0.0010647632611496,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4302,ENSG00000114861,FOXP1,18,18,369,21.5,0.0002961419522762,0.0011056360259746,-0.0031553334384052,0.0109499469399452,12,6,0.6666666666666666,-0.0001752439360647,0.0026621830363301,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,3679,ENSG00000109861,CTSC,18,18,381,23.5,0.0002957817844369,0.0003611085250557,-0.0036511123180389,0.0045573055744171,10,8,0.5555555555555556,-0.0005196020118138,0.0013848417900919,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13851,ENSG00000177125,ZBTB34,5,5,6,1.0,0.0002954304218292,0.0020099252462387,-0.0006592869758605,0.0067846775054931,3,2,0.6,-0.0004595458507537,0.0047965675592422,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1264,ENSG00000074621,SLC24A1,3,3,3,1.0,0.0002951622009277,0.0011342465877532,-0.0012217164039611,0.0043292939662933,2,1,0.6666666666666666,-0.0012217164039611,0.0043292939662933,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,8200,ENSG00000143106,PSMA5,18,18,312,20.0,0.0002949235694749,0.0001577531850505,-0.0045451083305207,0.0073390305042266,10,8,0.5555555555555556,-0.0010727662349421,0.0015324502805694,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,7764,ENSG00000139726,DENR,17,17,118,7.0,0.000294329598546,-0.000683810511926,-0.0140574847658475,0.0063930749893188,9,8,0.5294117647058824,-0.0031833559809039,0.0015878699993189,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,5910,ENSG00000128059,PPAT,11,11,22,2.0,0.0002943202853202,-0.0019357958526322,-0.0289908424019813,0.0053376754124959,6,5,0.5454545454545454,-0.0079814795235341,0.0022598908254594,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,7164,ENSG00000136381,IREB2,17,17,62,3.0,0.0002939871379307,0.0013309024741314,-0.0171293728053569,0.0380400866270065,9,8,0.5294117647058824,-0.0035063896511344,0.0067617410192388,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13656,ENSG00000175938,ORAI3,15,15,40,3.0,0.0002936720848083,0.0047789634929762,-0.0102930590510368,0.0332214832305908,8,7,0.5333333333333333,-0.0005897749546501,0.0113468559525079,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,7619,ENSG00000138758,SEPTIN11,18,18,86,5.0,0.0002934485673904,-0.0007803739289994,-0.0113757457584142,0.0174883417785167,10,8,0.5555555555555556,-0.0033836025180709,0.0022532961591979,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,17090,ENSG00000204264,PSMB8,18,18,473,30.0,0.0002933001506232,-0.0002137150611185,-0.0036784345284104,0.0013723764568567,10,8,0.5555555555555556,-0.0009928365704174,0.0003944359649498,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,6010,ENSG00000128951,DUT,18,18,317,20.5,0.0002926691592513,-0.000325131859271,-0.0058268398906175,0.004063653227474,11,7,0.6111111111111112,-0.0015715041569288,0.0009265532785136,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,15699,ENSG00000187531,SIRT7,17,17,170,10.0,0.0002921227365732,9.924367762698866e-05,-0.0034297989173368,0.0030712820589542,11,6,0.6470588235294118,-0.0006990308624084,0.0008797734658828,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1680,ENSG00000086200,IPO11,6,6,9,1.5,0.0002918448299169,-5.464566250642141e-05,-0.0090528726577758,0.007883071899414,3,3,0.5,-0.0045143992950518,0.004352221932883,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,7508,ENSG00000138134,STAMBPL1,18,18,46,2.0,0.0002910494804382,0.0007065604613335,-0.0180741430570681,0.0332580283284187,10,8,0.5555555555555556,-0.0037063502439263,0.0058992162545177,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,11500,ENSG00000165813,CCDC186,16,16,149,10.0,0.0002909027873636,-0.0002313837411991,-0.0070184764141837,0.0072814027468363,9,7,0.5625,-0.0017332544829248,0.0013800370803614,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,8493,ENSG00000144730,IL17RD,1,1,1,1.0,0.0002909004688262,0.0002909004688262,0.0002909004688262,0.0002909004688262,1,0,1.0,0.0002909004688262,0.0002909004688262,True,True
luad_to_normal,LUAD → NORMAL,luad,normal,1015,ENSG00000067704,IARS2,16,16,67,3.5,0.0002906847124298,-0.000295712855748,-0.0300006767114003,0.0150690838694572,8,8,0.5,-0.0053580670323248,0.0037220493004941,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1255,ENSG00000074319,TSG101,18,18,148,9.0,0.0002905588064874,0.0004885217652466,-0.0058269602331248,0.0091817807406187,9,9,0.5,-0.0011987557781644,0.0022360536384867,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,9895,ENSG00000156973,PDE6D,15,15,45,2.0,0.0002904832363128,0.0005439121193355,-0.0256729573011398,0.0224218815565109,8,7,0.5333333333333333,-0.0048339809849858,0.0055866024817029,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,3591,ENSG00000109065,NAT9,15,15,52,4.0,0.0002898275852203,0.00113353556229,-0.00754314661026,0.0208329558372497,8,7,0.5333333333333333,-0.0017428171607769,0.0045040331081383,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,17137,ENSG00000204406,MBD5,18,18,70,3.5,0.0002894898255666,0.0002198156644914,-0.0067314406236012,0.0073301002383232,11,7,0.6111111111111112,-0.0012797106889548,0.0016893377843007,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4544,ENSG00000116574,RHOU,4,4,5,1.0,0.0002893153578042,-0.0170583268627524,-0.0811284035444259,0.0123164653778076,2,2,0.5,-0.0601096739992499,0.0076314900070428,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,16301,ENSG00000196704,AMZ2,18,18,139,8.0,0.000289039272401,-0.0002127625562143,-0.0064813446253538,0.0082024037837982,10,8,0.5555555555555556,-0.0016782263646628,0.001367164245162,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13736,ENSG00000176422,SPRYD4,5,5,6,1.0,0.0002887845039367,-0.0013714045286178,-0.0100765228271484,0.0026426762342453,3,2,0.6,-0.0059303998947143,0.0015322506427764,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,2542,ENSG00000101654,RNMT,17,17,223,13.0,0.0002882077048222,-0.0004341435336057,-0.0076797800138592,0.0071937310007902,9,8,0.5294117647058824,-0.0019126096206959,0.0011198444336169,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,12509,ENSG00000170113,NIPA1,9,9,13,1.0,0.0002880692481994,-0.0005509282151858,-0.0153917670249938,0.0081720799207687,5,4,0.5555555555555556,-0.005121453706589,0.0034803388640284,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,262,ENSG00000010322,NISCH,16,16,43,2.0,0.0002878606319427,0.0002883829409256,-0.0095537602901458,0.0148276090621948,10,6,0.625,-0.0024468189270313,0.002989482981308,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,15918,ENSG00000188554,NBR1,17,17,86,5.0,0.0002877478088651,-0.0005334849117182,-0.0188490077853202,0.0098858053485552,9,8,0.5294117647058824,-0.0035795513314197,0.0018357855390825,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10211,ENSG00000159593,NAE1,17,17,105,6.0,0.0002860810075487,-0.0001133016770245,-0.0106389075517654,0.0079826811949412,9,8,0.5294117647058824,-0.0022649690111334,0.0020177611913658,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4385,ENSG00000115392,FANCL,12,12,12,1.0,0.0002857893705368,0.0019121829730768,-0.0207360386848449,0.027666263282299,6,6,0.5,-0.0054537356559497,0.0092840891020993,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,11725,ENSG00000166762,CATSPER2,10,10,16,1.0,0.0002852044999599,0.0012330278754234,-0.0089959129691123,0.0153811872005462,5,5,0.5,-0.0022281617671251,0.005170031171292,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,12490,ENSG00000170004,CHD3,18,18,116,7.0,0.0002851046414838,0.0004834042227587,-0.0092019975185394,0.0324753932654857,10,8,0.5555555555555556,-0.0029360792712741,0.0052889650229544,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,3825,ENSG00000111224,PARP11,15,15,34,2.0,0.0002843290567398,-0.000591525932153,-0.0334613546729087,0.0402689576148986,9,6,0.6,-0.0091268246000011,0.0075796084230144,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,1601,ENSG00000083817,ZNF416,6,6,9,1.0,0.0002841390669345,-9.476683206028414e-05,-0.0067385137081146,0.0044751763343811,3,3,0.5,-0.0029377181393404,0.0022932709815601,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,9955,ENSG00000157483,MYO1E,5,5,5,1.0,0.0002832561731338,-0.0017095893621444,-0.0090437978506088,0.0051816552877426,3,2,0.6,-0.0066105723381042,0.0024330973625183,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,13468,ENSG00000174851,YIF1A,16,16,90,5.5,0.0002827371160189,-0.0011729386607028,-0.0166031718254089,0.0028153657913208,9,7,0.5625,-0.0037127569770442,0.0005651165505624,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,15092,ENSG00000184545,DUSP8,10,10,20,2.0,0.0002827122807502,-0.0013747186710437,-0.0165977180004119,0.0075973160564899,5,5,0.5,-0.0058560503522555,0.0020000932148347,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,9706,ENSG00000155256,ZFYVE27,14,14,35,3.0,0.0002824266751607,-0.0003875589352988,-0.0167852162073055,0.0087978094816207,9,5,0.6428571428571429,-0.0039238122713175,0.0024283821051496,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,10222,ENSG00000159708,LRRC36,3,3,3,1.0,0.0002816841006278,0.009460762143135,-0.0138866305351257,0.041987232863903,2,1,0.6666666666666666,-0.0138866305351257,0.041987232863903,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,11046,ENSG00000164073,MFSD8,15,15,32,2.0,0.0002815127372741,0.000662161844472,-0.0185605585575103,0.0137529969215393,8,7,0.5333333333333333,-0.0037872249607203,0.0046249352462796,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,16179,ENSG00000196323,ZBTB44,16,16,82,5.5,0.0002812785761696,-0.0004642397314975,-0.0247530043125152,0.0103588551282882,8,8,0.5,-0.0050191503498353,0.0031806894307789,False,False
luad_to_normal,LUAD → NORMAL,luad,normal,4677,ENSG00000117481,NSUN4,13,13,24,1.0,0.0002811383455991,0.0014794595444049,-0.0055954754352569,0.0089246879021326,9,4,0.6923076923076923,-0.0006117842160165,0.0034996264064923,False,False
