comparison,comparison_label,source,term_id,term_name,adjusted_p_value,minus_log10_p,term_size,query_size,intersection_size,precision,recall,effective_domain_size,intersection_genes
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0051240,positive regulation of multicellular organismal process,0.00032399966247064046,3.4894554422230626,1267,315,55,0.1746031746031746,0.043409629044988164,13553,ACIN1;ACTB;AGGF1;ANXA2;APOE;BATF;CD2;CD226;CD40LG;CD5;CD6;CDC42EP3;CERK;COX8A;CUTA;DDIT4;DNAJB1;EPB41;EVI2A;FKBP5;FLNA;HBB;HLA-A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;HSPD1;IFITM1;IFNAR2;IPCEF1;ISG20;ITGA5;LAT;MYL6;NDUFS5;P2RY8;PFDN5;PSMA4;PTGES3;RAB4B;RAC1;RASSF3;S1PR4;SFTPB;SKAP1;SKP1;SOCS1;SORL1;TMEM33;TOMM7;TSPO;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0030097,hemopoiesis,0.00032399966247064046,3.4894554422230626,830,315,41,0.13015873015873017,0.04939759036144578,13553,ACIN1;ACTB;ANXA2;BATF;BAX;BCL11B;CCR6;CD2;CD40LG;CD99;CDC42EP3;CEBPB;EPB41;EVI2A;FKBP5;FN1;GIMAP2;GNG2;HIGD2A;HLA-A;HLA-DRA;HOPX;HSP90AA1;HSPD1;IFNAR2;ISG20;ITGA5;LAT;LITAF;MYL12A;PFDN5;PLP2;POLR1D;PSMA4;RAC1;RASSF3;SFTPB;SKAP1;STMP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0007155,cell adhesion,0.00040142059543684646,3.3964003492000123,1085,315,49,0.15555555555555556,0.04516129032258064,13553,ACTB;ADAM19;AGGF1;ANXA2;CD2;CD226;CD40LG;CD5;CD6;CD96;CD99;CDC42EP3;CUTA;CXCR4;DNAJB1;DPP4;EIF4B;EPB41;FKBP5;FLNA;FTH1;GZMH;HBB;HLA-A;HLA-B;HSPA1B;IFITM1;IFNAR2;IPCEF1;ISG20;ITGB1;LAT;MT1E;NDUFS5;NUP62;PIM1;POLR1D;PSMA4;PTGES3;RAC1;RASAL3;RPS20;RPS25;S100A11;SF3B6;SFTPB;SKAP1;SLAMF1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0006163,purine nucleotide metabolic process,0.0005039917802131926,3.2975765465647195,346,315,23,0.07301587301587302,0.06647398843930635,13553,APRT;ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;CYTIP;GTF2A1;HOPX;HSP90AA1;N4BP2L2;NACA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFS5;P2RY8;PDE3B;RASSF3;TOMM7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.000531297788276557,3.2746619919978217,44,315,8,0.025396825396825397,0.18181818181818182,13553,N4BP2L2;NACA;NAPSA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0030155,regulation of cell adhesion,0.0006198621100917598,3.207704909673571,651,315,34,0.10793650793650794,0.05222734254992319,13553,ACTB;ADAM19;CD40LG;CD5;CD6;CD99;CDC42EP3;CUTA;CXCR4;DNAJB1;DPP4;EPB41;FKBP5;FLNA;FTH1;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;LAT;NUP62;POLR1D;PSMA4;PTGES3;RAC1;RASAL3;RPS20;S100A11;SF3B6;SFTPB;SKAP1;SLAMF1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0051249,regulation of lymphocyte activation,0.0006198621100917598,3.207704909673571,455,315,27,0.08571428571428572,0.05934065934065934,13553,ACTB;BATF;CD2;CD40LG;CD5;CD6;CDC42EP3;DNAJB1;HBB;HLA-A;HLA-B;HSPA1B;HSPD1;IFNAR2;KRTCAP2;LAT;PLP2;PTGES3;RAC1;RASAL3;S100A11;SERP1;SFTPB;SKAP1;STING1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0002521,leukocyte differentiation,0.0006198621100917598,3.207704909673571,539,315,30,0.09523809523809523,0.055658627087198514,13553,ACIN1;ACTB;ANXA2;BATF;BAX;BCL11B;CCR6;CD2;CD40LG;CD99;CDC42EP3;EVI2A;FN1;HIGD2A;HLA-A;HSPD1;IFNAR2;ISG20;ITGA5;LAT;PLP2;POLR1D;PSMA4;RAC1;RASSF3;SFTPB;SKAP1;STMP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0043207,response to external biotic stimulus,0.0006198621100917598,3.207704909673571,1205,315,52,0.16507936507936508,0.043153526970954356,13553,APOBEC3H;APOE;BATF;BAX;CAPN2;CCL20;CD2;CD226;CD6;CD96;CD99;CDC42EP3;CERK;CUTA;CYTIP;FAM120A;FKBP11;HBB;HIGD2A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;HSPE1;ID2;IFNAR2;IL7R;JAML;KLF9;LCP1;LGALS1;LITAF;P2RY8;PFDN5;PLP2;PRDM1;RAC1;RHOA;RPL35;RPL5;S100A11;SFTPB;SOCS1;SORL1;TIAL1;TMEM33;TOMM7;TSPO;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,0.0006198621100917598,3.207704909673571,353,315,23,0.07301587301587302,0.06515580736543909,13553,ATP5F1D;ATP5MG;ATP5PD;COMMD6;COX4I1;COX5B;COX6B1;COX6C;COX7A2;COX7B;COX7C;CYTIP;N4BP2L2;NACA;NAPSA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;RAC1;TRAT1;TRIR
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009058,biosynthetic process,0.0006198621100917598,3.207704909673571,6060,315,179,0.5682539682539682,0.02953795379537954,13553,ACIN1;ACTB;ADAM19;AHNAK;ALOX5AP;ANXA2;APOBEC3H;APOE;APRT;ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;BATF;BCL11B;CAPN2;CCNH;CCR6;CD2;CD226;CD40LG;CD6;CD96;CDC42EP3;CEBPB;CEBPD;CELF2;CFL1;CHMP2A;CMPK1;COX8A;DDIT4;DDT;DDX39B;DDX5;DLX5;DNAJB1;DPP4;DUSP1;DYNLRB1;EDF1;EEF1A1;EEF1B2;EEF1E1;EID1;EIF3H;EIF3K;EIF3M;EIF4A2;EPB41;FAM120A;FGFBP2;FKBP11;FKBP5;FLNA;FN1;FXN;FXYD5;GIMAP2;GMFG;GPR171;GPR65;GTF2A1;GUK1;GYPC;GZMH;HBB;HIGD2A;HLA-B;HLA-DRA;HLA-E;HMGB2;HNRNPH1;HOPX;HSP90AA1;HSPA1A;HSPA1B;HSPA6;HSPD1;IFITM1;IFNAR2;IL7R;ITGA5;ITK;KLRB1;KRTCAP2;LCP1;LITAF;LY6E;MAP3K2;MBNL1;MDFIC;MGAT4A;MGP;MRPS28;MYL12A;MYL6;N4BP2L2;NACA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFC2;NDUFS5;NDUFS6;NIBAN1;NME2;NSA2;P2RY8;PARP8;PCSK1N;PFDN5;PGLS;PIM1;PLP2;PREX1;PTGER2;RAB4B;RAC1;RASSF3;RGS2;RHOA;RHOF;RIPOR2;RORA;RPL12;RPL13A;RPL15;RPL19;RPL21;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL31;RPL32;RPL34;RPL35;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL5;RPL6;RPL7A;RPL8;RPL9;RPS15A;RPS16;RPS2;RPS20;S100A11;S1PR4;SAMD3;SF3B6;SFTPB;SH3BGRL3;SKAP1;SKP1;SOCS1;SORL1;SPOCK2;SUB1;SYNE2;TMEM33;TOMM7;TPM3;TRAF3IP3;TRAPPC5;TUT7;UBE2D3;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0051707,response to other organism,0.0006198621100917598,3.207704909673571,1203,315,52,0.16507936507936508,0.043225270157938485,13553,APOBEC3H;APOE;BATF;BAX;CAPN2;CCL20;CD2;CD226;CD6;CD96;CD99;CDC42EP3;CERK;CUTA;CYTIP;FAM120A;FKBP11;HBB;HIGD2A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;HSPE1;ID2;IFNAR2;IL7R;JAML;KLF9;LCP1;LGALS1;LITAF;P2RY8;PFDN5;PLP2;PRDM1;RAC1;RHOA;RPL35;RPL5;S100A11;SFTPB;SOCS1;SORL1;TIAL1;TMEM33;TOMM7;TSPO;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009141,nucleoside triphosphate metabolic process,0.0006339647870797748,3.1979348638874288,234,315,18,0.05714285714285714,0.07692307692307693,13553,ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;CYTIP;HOPX;HSP90AA1;N4BP2L2;NACA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFS5;TOMM7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0002250,adaptive immune response,0.0006366913828702194,3.196071027939266,406,315,25,0.07936507936507936,0.06157635467980296,13553,BATF;CCR6;CD226;CD247;CD40LG;CD6;COX8A;HBB;HIGD2A;HLA-A;HLA-B;HSPA1B;IFNAR2;ITGA5;KRTCAP2;LAT;PLP2;PSMA4;RASSF3;SERP1;SF3B6;SFTPB;STMP1;TNFRSF25;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0030098,lymphocyte differentiation,0.0006507562970148522,3.1865816207668307,381,315,24,0.0761904761904762,0.06299212598425197,13553,ACTB;BATF;BAX;BCL11B;CCR6;CD2;CD40LG;FN1;HLA-A;HSPD1;IFNAR2;ISG20;ITGA5;LAT;PLP2;POLR1D;PSMA4;RAC1;RASSF3;SFTPB;SKAP1;STMP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0002684,positive regulation of immune system process,0.0009183710152627124,3.0369818315119828,938,315,43,0.1365079365079365,0.04584221748400853,13553,ACIN1;ACTB;BAX;CCL20;CCR6;CD2;CD226;CD247;CD40LG;CD5;CD6;DNAJB1;EVI2A;HBB;HIGD2A;HLA-A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;HSPD1;IFNAR2;ITGA5;KRTCAP2;LAT;P2RY8;PSMA4;PTGES3;RAC1;RASAL3;SF3B6;SFTPB;SKAP1;SOCS1;SORL1;STMP1;TMEM33;TNFRSF25;TSPO;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009059,macromolecule biosynthetic process,0.0010677242645196095,2.971540887624687,5273,315,159,0.5047619047619047,0.030153612744168404,13553,ACIN1;ACTB;ADAM19;AHNAK;ANXA2;APOBEC3H;APOE;BATF;BCL11B;CAPN2;CCNH;CCR6;CD2;CD226;CD40LG;CD6;CD96;CDC42EP3;CEBPB;CEBPD;CFL1;CMPK1;COX8A;DDIT4;DDT;DDX39B;DDX5;DLX5;DNAJB1;DPP4;DUSP1;DYNLRB1;EDF1;EEF1A1;EEF1B2;EEF1E1;EID1;EIF3H;EIF3K;EIF3M;EIF4A2;EPB41;FAM120A;FGFBP2;FKBP11;FKBP5;FLNA;FN1;FXN;FXYD5;GIMAP2;GMFG;GPR171;GPR65;GUK1;GYPC;HBB;HIGD2A;HLA-B;HLA-DRA;HLA-E;HMGB2;HNRNPH1;HOPX;HSP90AA1;HSPA1A;HSPA1B;HSPA6;HSPD1;IFITM1;IFNAR2;IL7R;ITGA5;ITK;KLRB1;KRTCAP2;LCP1;LITAF;LY6E;MAP3K2;MBNL1;MDFIC;MGAT4A;MGP;MRPS28;MYL12A;MYL6;NDUFC2;NDUFS5;NIBAN1;NME2;NSA2;P2RY8;PARP8;PCSK1N;PFDN5;PGLS;PIM1;PLP2;PREX1;PTGER2;RAB4B;RAC1;RASSF3;RGS2;RHOA;RHOF;RIPOR2;RORA;RPL12;RPL13A;RPL15;RPL19;RPL21;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL31;RPL32;RPL34;RPL35;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL5;RPL6;RPL7A;RPL8;RPL9;RPS15A;RPS16;RPS2;RPS20;S100A11;S1PR4;SAMD3;SF3B6;SFTPB;SH3BGRL3;SKAP1;SKP1;SOCS1;SORL1;SPOCK2;SUB1;SYNE2;TMEM33;TOMM7;TPM3;TRAF3IP3;TRAPPC5;TUT7;UBE2D3;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009607,response to biotic stimulus,0.0011903519449880874,2.9243246140963834,1238,315,52,0.16507936507936508,0.0420032310177706,13553,APOBEC3H;APOE;BATF;BAX;CAPN2;CCL20;CD2;CD226;CD6;CD96;CD99;CDC42EP3;CERK;CUTA;CYTIP;FAM120A;FKBP11;HBB;HIGD2A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;HSPE1;ID2;IFNAR2;IL7R;JAML;KLF9;LCP1;LGALS1;LITAF;P2RY8;PFDN5;PLP2;PRDM1;RAC1;RHOA;RPL35;RPL5;S100A11;SFTPB;SOCS1;SORL1;TIAL1;TMEM33;TOMM7;TSPO;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0007159,leukocyte cell-cell adhesion,0.0011984524150517675,2.9213792050935785,371,315,23,0.07301587301587302,0.06199460916442048,13553,ACTB;CD40LG;CD5;CD6;CDC42EP3;DNAJB1;EPB41;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;IPCEF1;ISG20;LAT;PTGES3;RAC1;RASAL3;S100A11;SF3B6;SFTPB;SKAP1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:1903706,regulation of hemopoiesis,0.0011984524150517675,2.9213792050935785,371,315,23,0.07301587301587302,0.06199460916442048,13553,ACIN1;ACTB;BATF;CD2;CDC42EP3;EPB41;EVI2A;GIMAP2;GNG2;HIGD2A;HLA-A;HLA-DRA;HOPX;HSP90AA1;HSPD1;IFNAR2;LAT;PLP2;PSMA4;RAC1;SKAP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0046631,alpha-beta T cell activation,0.001231778233770915,2.909467474410972,180,315,15,0.047619047619047616,0.08333333333333333,13553,BATF;BCL11B;CD247;HBB;HLA-A;HLA-B;ITGA5;LAT;PLP2;PTGES3;RAC1;RASSF3;SKAP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0006091,generation of precursor metabolites and energy,0.0012583161389921479,2.900210233158574,399,315,24,0.0761904761904762,0.06015037593984962,13553,ATP5F1D;ATP5MG;ATP5PD;COMMD6;COX4I1;COX5B;COX6B1;COX6C;COX7A2;COX7B;COX7C;CYTIP;N4BP2L2;NACA;NAPSA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;PDE3B;RAC1;TRAT1;TRIR
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0044403,biological process involved in symbiotic interaction,0.001405865183434691,2.8520563243358583,161,315,14,0.044444444444444446,0.08695652173913043,13553,CHCHD1;CUTA;DNAJB1;EVI2B;FLNA;HOPX;HSP90AA1;HSPA1B;IPCEF1;ISG20;LAT;PIM1;SFTPB;TSPO
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009117,nucleotide metabolic process,0.001439614322958738,2.841753841130685,403,315,24,0.0761904761904762,0.05955334987593052,13553,APRT;ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;CHMP2A;CYTIP;GTF2A1;HOPX;HSP90AA1;N4BP2L2;NACA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFS5;P2RY8;PDE3B;RASSF3;TOMM7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0009987,cellular process,0.0014724490546940622,2.8319597224478215,12128,315,302,0.9587301587301588,0.024901055408970977,13553,ABRACL;ACIN1;ACTB;ADAM19;AGGF1;AHNAK;ALOX5AP;ANXA2;AP1G2;APOBEC3H;APOE;APRT;ARHGAP15;ARPC3;ATP1B3;ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;ATP6V0E1;BATF;BAX;BCL11B;C1orf56;CAPN2;CCDC88C;CCL20;CCNH;CCR6;CD2;CD226;CD247;CD40LG;CD48;CD5;CD52;CD53;CD6;CD96;CD99;CDC42;CDC42EP3;CEBPB;CEBPD;CELF2;CERK;CFL1;CHCHD1;CHMP2A;CMPK1;CNOT6L;CNST;COMMD6;COX4I1;COX5B;COX6B1;COX6C;COX7A2;COX7B;COX7C;COX8A;CUTA;CXCR4;CYTIP;DDIT4;DDT;DDX39B;DDX5;DLX5;DNAJB1;DPP4;DUSP1;DUSP2;DYNLRB1;EDF1;EEF1A1;EEF1B2;EEF1E1;EID1;EIF3H;EIF3K;EIF3M;EIF4A2;EIF4B;EMB;EMP3;EPB41;EVI2A;EVI2B;FAM120A;FAU;FGFBP2;FKBP11;FKBP5;FLNA;FN1;FNIP1;FTH1;FXN;FXYD5;GIMAP2;GLIPR1;GLUL;GMFG;GNG2;GPBP1;GPR171;GPR65;GTF2A1;GUK1;GYPC;GZMH;H1-3;HBB;HIGD2A;HLA-A;HLA-B;HLA-DRA;HLA-E;HMGB2;HNRNPH1;HOPX;HSP90AA1;HSPA1A;HSPA1B;HSPA6;HSPD1;HSPE1;ID2;IFITM1;IFNAR2;IL32;IL7R;IPCEF1;ISG20;ITGA5;ITGB1;ITK;JAML;KLF9;KLRB1;KLRG1;KRTCAP2;LAMTOR4;LAT;LCP1;LGALS1;LITAF;LUC7L2;LY6E;LYAR;MAP3K2;MBNL1;MCL1;MDFIC;MGAT4A;MGP;MRPL12;MRPL54;MRPS28;MT1E;MT2A;MTERF3;MYL12A;MYL6;MYO1F;N4BP2L2;NACA;NAPSA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFC2;NDUFS5;NDUFS6;NIBAN1;NME2;NOSIP;NSA2;NUP62;P2RY8;PARP8;PCSK1N;PDE3B;PDE4B;PFDN5;PFN1;PGLS;PHLDA1;PIM1;PLP2;POLR1D;POMP;PPIA;PRDM1;PREX1;PSMA4;PSMA6;PTGER2;PTGES3;PTK2B;RAB4B;RAC1;RAD50;RASAL3;RASSF3;RGS2;RHOA;RHOF;RIPOR2;RORA;RPL12;RPL13A;RPL15;RPL19;RPL21;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL31;RPL32;RPL34;RPL35;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL5;RPL6;RPL7A;RPL8;RPL9;RPS15A;RPS16;RPS2;RPS20;RPS25;RPS27A;RPS7;RPS8;S100A11;S100A4;S100A6;S1PR4;SAMD3;SCGB1A1;SCGB3A1;SELENOP;SERP1;SF3B6;SFTPA1;SFTPB;SFTPC;SH3BGRL3;SIT1;SKAP1;SKP1;SLAMF1;SLC39A3;SNRPD2;SOCS1;SORL1;SPOCK2;SRP14;SSR2;SSR4;STING1;STMP1;SUB1;SWI5;SYNE2;TBC1D10C;THEMIS;TIAL1;TIMP1;TLE5;TMA7;TMEM167A;TMEM30A;TMEM33;TMSB10;TNFRSF25;TOMM20;TOMM7;TPM3;TRAF3IP3;TRAPPC5;TRAT1;TRIR;TSPO;TUT7;U2AF1L4;UBE2D3;UQCRB;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,0.001510132480365001,2.820984951403731,253,315,18,0.05714285714285714,0.07114624505928854,13553,ACTB;CD40LG;CD5;CD6;DNAJB1;EPB41;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;LAT;PTGES3;RAC1;SF3B6;SFTPB;SKAP1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0001817,regulation of cytokine production,0.0015919078478897589,2.7980820762411387,660,315,33,0.10476190476190476,0.05,13553,BATF;CAPN2;CD2;CD226;CD40LG;CD6;CD96;CDC42EP3;DDIT4;FLNA;HBB;HIGD2A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;IFITM1;ITGA5;LCP1;P2RY8;RASSF3;S100A11;SFTPB;SKAP1;SKP1;SOCS1;SORL1;TMEM33;TOMM7;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0072522,purine-containing compound biosynthetic process,0.0017047254137669216,2.7683455644072215,209,315,16,0.050793650793650794,0.07655502392344497,13553,APRT;ATP5F1D;ATP5MC2;ATP5MG;ATP5MJ;ATP5MK;ATP5PD;GTF2A1;N4BP2L2;NACA;NDUFA1;NDUFA2;NDUFA4;NDUFB4;NDUFB9;NDUFS5
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0090084,negative regulation of inclusion body assembly,0.0017931656248428305,2.7463795951933565,9,315,4,0.012698412698412698,0.4444444444444444,13553,DLX5;HOPX;HSP90AA1;SKP1
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0001816,cytokine production,0.0017931656248428305,2.7463795951933565,665,315,33,0.10476190476190476,0.04962406015037594,13553,BATF;CAPN2;CD2;CD226;CD40LG;CD6;CD96;CDC42EP3;DDIT4;FLNA;HBB;HIGD2A;HLA-B;HLA-DRA;HNRNPH1;HOPX;HSP90AA1;HSPA1B;IFITM1;ITGA5;LCP1;P2RY8;RASSF3;S100A11;SFTPB;SKAP1;SKP1;SOCS1;SORL1;TMEM33;TOMM7;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0098609,cell-cell adhesion,0.0019332960181398101,2.7137016435389842,698,315,34,0.10793650793650794,0.04871060171919771,13553,ACTB;ADAM19;ANXA2;CD2;CD40LG;CD5;CD6;CDC42EP3;DNAJB1;EIF4B;EPB41;FKBP5;FTH1;GZMH;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;IPCEF1;ISG20;ITGB1;LAT;MT1E;PIM1;PTGES3;RAC1;RASAL3;RPS25;S100A11;SF3B6;SFTPB;SKAP1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,0.002386293716669768,2.6222761022925516,339,315,21,0.06666666666666667,0.061946902654867256,13553,ACTB;CD40LG;CD5;CD6;CDC42EP3;DNAJB1;EPB41;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;LAT;PTGES3;RAC1;RASAL3;S100A11;SF3B6;SFTPB;SKAP1;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:1901798,positive regulation of signal transduction by p53 class mediator,0.0023871070414708847,2.6221281061386836,29,315,6,0.01904761904761905,0.20689655172413793,13553,DDX39B;EEF1B2;RPL12;RPL31;RPL8;RPS16
luad_to_lusc,LUAD → LUSC,GO:BP,GO:1905686,positive regulation of plasma membrane repair,0.0025051401111505266,2.6011679792586695,4,315,3,0.009523809523809525,0.75,13553,AHNAK;ANXA2;RPS20
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0008283,cell population proliferation,0.0025051401111505266,2.6011679792586695,1487,315,58,0.18412698412698414,0.03900470746469401,13553,ACTB;AGGF1;APOE;BAX;BCL11B;C1orf56;CD40LG;CD6;CD99;CDC42EP3;CMPK1;COX8A;DDX5;DNAJB1;DPP4;EEF1B2;EPB41;FKBP5;FLNA;FN1;FNIP1;GIMAP2;GLUL;HBB;HLA-B;HLA-DRA;HOPX;HSP90AA1;HSPA1B;HSPD1;HSPE1;IFNAR2;ISG20;ITGB1;ITK;MYL12A;MYL6;NDUFS5;NME2;PFDN5;PLP2;PRDM1;PSMA4;PTGES3;RAC1;RASAL3;RASSF3;RPL12;RPL5;RPS25;RPS7;S100A11;S100A4;SFTPB;SUB1;SWI5;TOMM7;TUT7
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0046634,regulation of alpha-beta T cell activation,0.0025051401111505266,2.6011679792586695,110,315,11,0.03492063492063492,0.1,13553,BATF;HBB;HLA-A;HLA-B;LAT;PLP2;PTGES3;RAC1;SKAP1;TUT7;UQCRH
luad_to_lusc,LUAD → LUSC,GO:BP,GO:0022409,positive regulation of cell-cell adhesion,0.0026916989410539225,2.5699735163465185,292,315,19,0.06031746031746032,0.06506849315068493,13553,ACTB;ADAM19;CD40LG;CD5;CD6;DNAJB1;EPB41;HBB;HLA-A;HLA-B;HSPA1B;IFNAR2;LAT;PTGES3;RAC1;SF3B6;SFTPB;SKAP1;TUT7
